"code","name_it","name_en","parent_code","level","classification_system"
"22.24.09","Fabbricazione di altri articoli in materie plastiche per l'edilizia","Manufacture of other builders' ware of plastic","22.24.0","6","ATECO"
"22.25.00","Lavorazione e finitura di prodotti in materie plastiche","Processing and finishing of plastic products","22.25.0","6","ATECO"
"22.26.11","Fabbricazione di articoli e attrezzature per la pulizia per uso domestico in materie plastiche","Manufacture of plastic equipment for cleaning for domestic use","22.26.1","6","ATECO"
"22.26.12","Fabbricazione di articoli e attrezzature per la pulizia per uso non domestico in materie plastiche","Manufacture of plastic equipment for cleaning for non-domestic use","22.26.1","6","ATECO"
"22.26.91","Fabbricazione di articoli per l'ufficio e la scuola in materie plastiche","Manufacture of plastic office and school supplies","22.26.9","6","ATECO"
"22.26.99","Fabbricazione di altri prodotti vari in materie plastiche n.c.a.","Manufacture of other various plastic products n.e.c.","22.26.9","6","ATECO"
"23.11.00","Fabbricazione di vetro piano","Manufacture of flat glass","23.11.0","6","ATECO"
"23.12.00","Lavorazione e trasformazione del vetro piano","Shaping and processing of flat glass","23.12.0","6","ATECO"
"23.13.00","Fabbricazione di vetro cavo","Manufacture of hollow glass","23.13.0","6","ATECO"
"23.14.00","Fabbricazione di fibre di vetro","Manufacture of glass fibres","23.14.0","6","ATECO"
"23.15.10","Lavorazione di vetro a mano e a soffio artistico","Glass blowing","23.15.1","6","ATECO"
"23.15.90","Altre attività di fabbricazione e lavorazione di altro vetro incluso il vetro per usi tecnici","Other manufacture and processing of other glass, including technical glassware","23.15.9","6","ATECO"
"23.20.00","Fabbricazione di prodotti refrattari","Manufacture of refractory products","23.20.0","6","ATECO"
"23.31.00","Fabbricazione di piastrelle in ceramica per pavimenti e rivestimenti","Manufacture of ceramic tiles and flags","23.31.0","6","ATECO"
"23.32.00","Fabbricazione di mattoni, tegole e altri prodotti per l'edilizia in terracotta","Manufacture of bricks, tiles and construction products, in baked clay","23.32.0","6","ATECO"
"23.41.00","Fabbricazione di prodotti in ceramica per usi domestici e ornamentali","Manufacture of ceramic household and ornamental articles","23.41.0","6","ATECO"
"23.42.00","Fabbricazione di articoli sanitari in ceramica","Manufacture of ceramic sanitary fixtures","23.42.0","6","ATECO"
"23.43.00","Fabbricazione di isolatori e di pezzi isolanti in ceramica","Manufacture of ceramic insulators and insulating fittings","23.43.0","6","ATECO"
"23.44.00","Fabbricazione di altri prodotti in ceramica per uso tecnico e industriale","Manufacture of other technical ceramic products","23.44.0","6","ATECO"
"23.45.00","Fabbricazione di altri prodotti in ceramica","Manufacture of other ceramic products","23.45.0","6","ATECO"
"23.51.00","Produzione di cemento","Manufacture of cement","23.51.0","6","ATECO"
"23.52.10","Produzione di calce","Manufacture of lime","23.52.1","6","ATECO"
"23.52.20","Produzione di gesso","Manufacture of plaster","23.52.2","6","ATECO"
"23.61.01","Fabbricazione di tubi prefabbricati in calcestruzzo per acqua potabile","Manufacture of prefabricated concrete pipes for drinking water","23.61.0","6","ATECO"
"23.61.02","Fabbricazione di caminetti prefabbricati in calcestruzzo","Manufacture of prefabricated concrete fireplaces","23.61.0","6","ATECO"
"23.61.03","Fabbricazione di elementi prefabbricati in calcestruzzo per l'edilizia","Manufacture of precast concrete articles for construction purposes","23.61.0","6","ATECO"
"23.61.04","Fabbricazione di strutture prefabbricate in calcestruzzo per l'edilizia","Manufacture of prefabricated concrete structures for construction purposes","23.61.0","6","ATECO"
"23.61.09","Fabbricazione di prodotti in calcestruzzo per l'edilizia n.c.a.","Manufacture of concrete products for construction purposes n.e.c.","23.61.0","6","ATECO"
"23.62.00","Fabbricazione di prodotti in gesso per l'edilizia","Manufacture of plaster products for construction purposes","23.62.0","6","ATECO"
"23.63.00","Produzione di calcestruzzo pronto per l'uso","Manufacture of ready-mixed concrete","23.63.0","6","ATECO"
"23.64.00","Produzione di malta","Manufacture of mortars","23.64.0","6","ATECO"
"23.65.01","Fabbricazione di prodotti in sostanze vegetali agglomerate con cemento, gesso o altri leganti minerali","Manufacture of products of vegetable substances agglomerated with cement, plaster or other mineral binder","23.65.0","6","ATECO"
"23.65.02","Fabbricazione di prodotti in asbesto-cemento o cellulosa fibrocemento","Manufacture of articles of asbestos-cement or cellulose fibre-cement","23.65.0","6","ATECO"
"23.66.01","Fabbricazione di statue, bassorilievi e altorilievi, vasi e fioriere","Manufacture of statuary, bas- and haut-reliefs, vases, flowerpots","23.66.0","6","ATECO"
"23.66.09","Fabbricazione di altri prodotti in calcestruzzo, cemento e gesso n.c.a.","Manufacture of other articles of concrete, cement and plaster n.e.c.","23.66.0","6","ATECO"
"23.70.10","Taglio e lavorazione di pietre e di marmo","Cutting and processing of stone and marble","23.70.1","6","ATECO"
"23.70.20","Lavorazione artistica di marmo e di altre pietre affini","Shaping and finishing of stone and marble","23.70.2","6","ATECO"
"23.70.30","Frantumazione di pietre","Crushing of stone","23.70.3","6","ATECO"
"23.91.00","Fabbricazione di prodotti abrasivi","Manufacture of abrasive products","23.91.0","6","ATECO"
"23.99.00","Fabbricazione di altri prodotti in minerali non metalliferi n.c.a.","Manufacture of other non-metallic mineral products n.e.c.","23.99.0","6","ATECO"
"24.10.00","Fabbricazione di ferro, acciaio e ferroleghe","Manufacture of basic iron and steel and of ferro-alloys","24.10.0","6","ATECO"
"24.20.10","Fabbricazione di tubi, condotti, profilati cavi non saldati e relativi raccordi in acciaio","Manufacture of seamless tubes, pipes, hollow profiles and related fittings, of steel","24.20.1","6","ATECO"
"24.20.20","Fabbricazione di tubi, condotti, profilati cavi saldati e relativi raccordi in acciaio","Manufacture of welded tubes, pipes, hollow profiles and related fittings, of steel","24.20.2","6","ATECO"
"24.31.00","Trafilatura a freddo di barre","Cold drawing of bars","24.31.0","6","ATECO"
"24.32.00","Laminazione a freddo di nastri","Cold rolling of narrow strip","24.32.0","6","ATECO"
"24.33.01","Profilatura mediante formatura o piegatura a freddo di profilati aperti e lamiere grecate","Manufacture of open sections and ribbed sheets","24.33.0","6","ATECO"
"24.33.02","Profilatura mediante formatura o piegatura a freddo di pannelli stratificati","Manufacture of sandwich panels","24.33.0","6","ATECO"
"24.33.03","Presagomatura dell'acciaio per cemento armato e attività simili","Pre-shaping of reinforcing steel and similar activities","24.33.0","6","ATECO"
"24.34.00","Trafilatura a freddo di fili","Cold drawing of wire","24.34.0","6","ATECO"
"24.41.00","Produzione di metalli preziosi","Precious metals production","24.41.0","6","ATECO"
"24.42.00","Produzione di alluminio","Aluminium production","24.42.0","6","ATECO"
"24.43.00","Produzione di piombo, zinco e stagno","Lead, zinc and tin production","24.43.0","6","ATECO"
"24.44.00","Produzione di rame","Copper production","24.44.0","6","ATECO"
"24.45.00","Produzione di altri metalli non ferrosi","Other non-ferrous metal production","24.45.0","6","ATECO"
"24.46.00","Trattamento di combustibili nucleari","Processing of nuclear fuel","24.46.0","6","ATECO"
"24.51.01","Fusione di getti in ghisa grigia o lamellare","Casting of grey iron","24.51.0","6","ATECO"
"24.51.02","Fusione di getti in ghisa duttile","Casting of ductile iron","24.51.0","6","ATECO"
"24.51.09","Fusione di getti in ghisa n.c.a.","Casting of iron n.e.c.","24.51.0","6","ATECO"
"24.52.00","Fusione di getti in acciaio","Casting of steel","24.52.0","6","ATECO"
"24.53.01","Fusione di getti in alluminio","Casting of aluminium","24.53.0","6","ATECO"
"24.53.02","Fusione di getti in magnesio","Casting of magnesium","24.53.0","6","ATECO"
"24.53.03","Fusione di getti in superleghe a base cobalto","Casting of cobalt","24.53.0","6","ATECO"
"24.53.09","Fusione di getti in metalli leggeri n.c.a.","Casting of light metals n.e.c.","24.53.0","6","ATECO"
"24.54.01","Fusione di getti in rame","Casting of copper","24.54.0","6","ATECO"
"24.54.02","Fusione di getti in zinco","Casting of zinc","24.54.0","6","ATECO"
"24.54.03","Fusione di getti in nichel","Casting of nickel","24.54.0","6","ATECO"
"24.54.09","Fusione di getti in altri metalli non ferrosi n.c.a.","Casting of other non-ferrous metals n.e.c.","24.54.0","6","ATECO"
"25.11.00","Fabbricazione di strutture metalliche e di parti di strutture metalliche","Manufacture of metal structures and parts of structures","25.11.0","6","ATECO"
"25.12.10","Fabbricazione di porte, finestre e loro telai, imposte e cancelli in metallo","Manufacture of metal doors, windows and their frames, shutters and gates","25.12.1","6","ATECO"
"25.12.20","Fabbricazione di tende in metallo e prodotti simili","Manufacture of metal blinds and similar products","25.12.2","6","ATECO"
"25.21.10","Fabbricazione di radiatori e contenitori in metallo per caldaie per il riscaldamento centrale","Manufacture of central heating radiators and boilers","25.21.1","6","ATECO"
"25.21.20","Fabbricazione di generatori di vapore","Manufacture of steam generators","25.21.2","6","ATECO"
"25.22.00","Fabbricazione di altre cisterne, serbatoi e contenitori in metallo","Manufacture of other tanks, reservoirs and containers of metal","25.22.0","6","ATECO"
"25.30.10","Fabbricazione di armi e munizioni per uso militare","Manufacture of military weapons and ammunition","25.30.1","6","ATECO"
"25.30.20","Fabbricazione di armi e munizioni per uso sportivo e civile","Manufacture of sporting and civilian firearms and ammunition","25.30.2","6","ATECO"
"25.40.00","Fucinatura e formatura dei metalli e metallurgia delle polveri","Forging and shaping metal and powder metallurgy","25.40.0","6","ATECO"
"25.51.00","Rivestimento dei metalli","Coating of metals","25.51.0","6","ATECO"
"25.52.00","Trattamento termico dei metalli","Heat treatment of metals","25.52.0","6","ATECO"
"25.53.00","Lavori di meccanica generale dei metalli","Machining of metals","25.53.0","6","ATECO"
"25.61.00","Fabbricazione di articoli di coltelleria e posateria","Manufacture of cutlery","25.61.0","6","ATECO"
"25.62.00","Fabbricazione di serrature e cerniere","Manufacture of locks and hinges","25.62.0","6","ATECO"
"25.63.11","Fabbricazione di utensileria ad azionamento manuale","Manufacture of hand tools","25.63.1","6","ATECO"
"25.63.12","Fabbricazione di parti intercambiabili per macchine utensili","Manufacture of interchangeable tools","25.63.1","6","ATECO"
"25.63.20","Fabbricazione di stampi, portastampi, sagome, forme per macchine","Manufacture of moulding boxes and moulds","25.63.2","6","ATECO"
"25.91.00","Fabbricazione di bidoni in acciaio e di contenitori simili","Manufacture of steel drums and similar containers","25.91.0","6","ATECO"
"25.92.00","Fabbricazione di imballaggi in metallo leggero","Manufacture of light metal packaging","25.92.0","6","ATECO"
"25.93.10","Fabbricazione di prodotti fabbricati con fili metallici","Manufacture of wire products","25.93.1","6","ATECO"
"25.93.20","Fabbricazione di catene","Manufacture of chain","25.93.2","6","ATECO"
"25.93.30","Fabbricazione di molle","Manufacture of springs","25.93.3","6","ATECO"
"25.94.00","Fabbricazione di articoli di bulloneria","Manufacture of fasteners and screw machine products","25.94.0","6","ATECO"
"25.99.10","Fabbricazione di articoli domestici in metallo per la cucina e le stanze da bagno","Manufacture of metal household articles for bathroom and kitchen","25.99.1","6","ATECO"
"25.99.20","Fabbricazione di casseforti, cassette di sicurezza e porte metalliche blindate","Manufacture of safes, strongboxes and metal armoured doors","25.99.2","6","ATECO"
"25.99.90","Fabbricazione di altri prodotti vari in metallo n.c.a.","Manufacture of other various fabricated metal products n.e.c.","25.99.9","6","ATECO"
"26.11.00","Fabbricazione di componenti elettronici","Manufacture of electronic components","26.11.0","6","ATECO"
"26.12.00","Fabbricazione di schede elettroniche integrate","Manufacture of loaded electronic boards","26.12.0","6","ATECO"
"26.20.00","Fabbricazione di computer e unità periferiche","Manufacture of computers and peripheral equipment","26.20.0","6","ATECO"
"26.30.01","Fabbricazione di apparecchiature trasmittenti radiotelevisive","Manufacture of radio and television studio and broadcasting equipment","26.30.0","6","ATECO"
"26.30.09","Fabbricazione di altre apparecchiature per le comunicazioni","Manufacture of other communication equipment","26.30.0","6","ATECO"
"26.40.01","Fabbricazione di console per videogiochi","Manufacture of video game consoles","26.40.0","6","ATECO"
"26.40.09","Fabbricazione di altri prodotti di elettronica di consumo","Manufacture of other consumer electronics","26.40.0","6","ATECO"
"26.51.10","Fabbricazione di strumenti per navigazione, idrologia, geofisica e meteorologia","Manufacture of instruments and appliances for navigation, hydrology, geophysics and meteorology","26.51.1","6","ATECO"
"26.51.21","Fabbricazione di sistemi antifurto e antincendio","Manufacture of burglar and fire alarm systems","26.51.2","6","ATECO"
"26.51.29","Fabbricazione di altri strumenti e apparecchi di misurazione e prova n.c.a.","Manufacture of other instruments and appliances for measuring and testing n.e.c.","26.51.2","6","ATECO"
